89.274620	89.394782	b
89.427553	89.553177	b
90.017438	90.132137	b
91.223569	94.900369	n
91.223569	91.328292	b
91.393834	92.464365	mb
92.502598	93.076097	h
93.224945	93.655058	mb
93.655058	93.955462	mb
93.993695	94.124780	b
94.463418	94.823902	mb
94.935972	95.053302	b
95.091535	95.206235	b
95.271778	95.408325	b
95.408325	95.654110	mb
95.692343	96.074676	mb
96.344834	96.656823	mb
96.806569	100.329489	n
96.926731	97.079664	b
97.669548	98.103453	mb
98.144733	98.581230	mb
98.610722	98.738523	b
98.785710	99.242573	mb
99.297192	99.898000	mb
100.034547	100.373184	mb
100.373184	102.148299	v
100.440518	110.762705	n
100.618970	100.913912	mb
100.973993	101.421868	mb
101.602110	102.115528	mb
102.148299	102.295770	b
102.295770	102.454165	b
102.475084	103.796058	v
102.858345	102.983969	b
103.082283	103.796058	mb
104.442294	104.556994	b
104.742698	105.299811	mb
105.460815	106.179175	mb
107.675734	107.834129	b
107.861438	108.145456	mb
108.298389	108.680722	mb
108.680722	108.806345	b
108.871888	109.008435	b
109.068516	109.510929	mb
110.220975	111.504520	mb
111.537291	112.968307	v
111.761229	111.914162	b
112.138099	112.252799	b
112.531355	112.809912	mb
113.882594	114.716112	mb
114.869045	119.041930	v
114.950973	115.076597	b
115.147602	115.262301	b
116.054276	116.442070	mb
116.846250	116.977335	b
117.206735	117.621839	h
117.894933	118.364656	mb
118.441122	118.583131	b
118.632289	119.031007	mb
119.041930	119.233097	b
119.604505	120.472946	mb
120.167080	123.733695	v
120.646779	121.161229	mb
121.996814	122.231675	mb
122.482922	122.641317	b
122.712322	123.493372	mb
123.733695	123.875705	b
124.383661	124.875231	mb
125.672667	133.024373	v
125.765519	125.896605	b
125.994919	126.360865	mb
126.661269	127.076373	mb
127.212920	127.469629	mb
127.813729	128.141442	mb
128.267066	128.381765	b
128.463694	128.583855	b
128.840564	128.966188	b
129.031730	129.179201	b
130.342584	130.537492	b
130.757688	130.883312	b
130.927007	131.019859	b
131.822757	132.183242	mb
132.603808	132.855055	n
133.324777	133.434015	b
133.783576	136.722074	v
135.711624	135.853633	n
136.672917	136.825850	n
138.049314	138.333332	n
139.791657	139.933666	b
140.135756	140.430698	mb
140.709255	141.113435	n
141.736091	141.861714	b
142.167580	142.287742	b
142.489832	142.609993	b
142.708307	142.844855	b
142.877626	150.551249	n
147.891643	148.006342	b
149.524748	149.644910	b
150.109171	150.278489	b
150.551249	154.861016	v
152.425013	152.758188	n
152.905659	153.342611	mb
153.435463	153.544701	b
153.632091	153.872414	h
153.943419	154.320289	mb
154.861016	155.467286	h
155.467286	155.581986	b
155.745843	155.882390	b
155.942471	156.057171	b
156.619746	156.745369	b
156.974769	157.280634	mb
157.105854	160.464917	v
158.531408	158.673417	b
160.175437	160.437608	n
161.087573	162.747988	h
162.682445	164.501255	v
162.808069	162.939154	b
163.206787	163.354258	b
164.364708	164.501255	b
164.550412	172.481079	n
165.151220	165.276844	b
171.967661	172.912569	v
173.163816	179.384910	v
177.899276	178.019437	b
178.166908	178.297994	b
178.953421	179.073582	b
179.221054	179.335753	b
179.597924	180.220580	mb
180.253351	180.433594	b
180.553755	180.985245	mb
181.367577	181.498662	b
181.728062	181.902817	mb
182.459955	189.238163	v
183.088073	183.246468	b
184.169527	184.278765	b
184.917807	185.037968	b
186.485370	186.856778	h
186.982402	187.435739	mb
187.523129	187.894538	mb
188.642817	188.828521	mb
189.232701	189.718809	mb
189.433698	198.070042	v
190.024675	190.237689	mb
190.587250	190.684973	b
191.084282	191.398564	n
191.084282	191.398564	mb
191.848947	192.335056	mb
192.597226	192.782931	b
192.908554	193.372815	mb
193.525748	193.782457	mb
194.241256	195.328172	mb
194.902145	195.169777	n
196.824731	197.070516	mb
197.114211	197.272606	b
198.053656	203.936114	n
200.271184	200.582512	mb
200.637131	201.030387	mb
201.265249	201.532881	mb
202.734497	202.881969	b
203.908804	206.590593	v
204.416760	204.542384	b
206.656136	211.817623	v
208.906435	209.032059	b
209.570259	209.683107	b
209.976966	210.244599	n
210.009737	210.304679	mb
211.795776	215.460705	v
211.844933	212.303732	mb
212.653293	212.855383	mb
213.734747	213.854909	b
213.991456	214.209932	n
214.346479	214.466641	b
215.422472	219.436962	n
215.766571	215.864885	b
219.458810	219.589895	b
219.589895	224.347203	v
219.972228	220.502031	mb
220.818821	220.928059	b
222.080518	222.501084	b
224.330817	224.620298	h
225.729062	225.849223	b
225.963923	231.376658	v
228.607479	228.847802	mb
228.907883	229.038968	b
229.246520	229.377605	b
230.349822	230.508217	b
231.158182	231.283806	b
231.414891	231.611519	b
231.540515	232.157708	h
232.157708	232.337951	mb
232.250560	232.845907	v
232.403493	232.529117	b
232.824059	232.971530	b
233.397558	233.714347	mb
233.992904	234.446241	mb
234.675640	234.924338	mb
235.145363	235.926414	mb
236.286898	236.964173	mb
237.652371	239.165315	mb
239.165315	239.618652	h
239.787971	240.432474	mb
240.432474	241.022359	h
241.022359	241.158906	b
241.273606	241.617705	mb
241.650476	242.125661	mb
242.240360	243.048720	mb
243.136111	243.605833	h
244.228489	244.785602	mb
244.812911	244.927611	b
245.031387	246.227541	mb
246.500636	246.637183	b
246.893892	247.472853	mb
247.806028	247.991732	b
249.220658	249.340820	b
249.384515	249.608452	mb
249.679457	249.897933	mb
250.018094	250.427736	mb
250.427736	250.739064	mb
250.788221	250.973925	mb
251.050392	251.367182	mb
251.416339	251.727666	mb
251.727666	251.962528	mb
251.962528	252.639802	mb
252.639802	253.251534	mb
253.262458	253.912423	mb
253.983428	254.846407	mb
255.086730	255.387134	mb
255.469062	255.731233	mb
255.916937	256.053485	b
256.654293	256.863133	mb
257.042087	257.173172	b
257.195020	257.511810	mb
257.670205	257.784904	b
257.932375	258.090770	b
258.145389	258.363865	mb
258.391174	258.516798	b
258.565955	260.603240	mb
260.657859	261.384291	mb
261.498991	262.127108	mb
262.525826	262.667836	b
263.487119	263.776600	mb
266.436541	266.589474	b
266.742407	267.015501	mb
267.053735	267.179358	b
269.112868	269.233029	b
269.269671	269.811990	h
269.910304	270.030466	b
270.106932	270.238017	b
270.259865	270.401874	b
270.718664	270.866135	b
270.887983	271.155615	mb
271.188387	271.346781	b
271.406862	271.865661	mb
271.936666	272.078675	b
272.111446	272.226146	b
272.264379	285.913647	n
272.805107	272.925268	b
273.029044	273.171053	b
273.258444	273.394991	b
273.913871	274.241584	mb
274.383593	274.525602	b
275.377658	275.525129	b
275.688985	275.820071	b
276.000313	276.524655	mb
278.157760	278.693026	mb
280.107656	280.227817	b
280.347979	280.932401	mb
281.484053	281.751685	mb
281.811766	281.921004	b
282.740288	282.931454	mb
283.100773	283.281015	b
283.395715	283.521338	b
283.783509	283.941904	b
285.913647	286.328751	mb
286.590921	286.694697	b
286.764284	286.853092	b
287.279120	287.699685	mb
288.491660	288.639131	b
288.639131	292.052813	v
289.846209	289.993680	b
290.960435	291.299072	mb
291.501162	291.686866	mb
292.052813	292.189360	b
292.216670	292.353217	b
292.391450	292.599002	mb
292.637235	292.888482	mb
292.915792	293.380053	mb
293.445595	293.571219	b
293.986323	294.232108	mb
294.292189	294.663597	mb
294.838378	294.980387	b
295.035006	295.160629	b
295.417338	295.526576	b
295.570271	295.788747	mb
295.826980	296.078227	mb
296.143770	296.608031	mb
296.777349	297.165144	mb
297.208839	297.727719	mb
297.793261	298.377684	mb
298.454150	317.538000	n
299.644843	299.748619	b
300.436817	300.775454	mb
300.955697	301.086782	b
301.332567	301.480038	b
301.900604	302.233779	mb
302.457717	302.801816	mb
303.293386	303.413548	b
305.554609	306.537750	h
306.537750	306.652450	b
306.794459	306.925544	b
307.100325	307.335186	mb
307.335186	308.017923	mb
307.840131	307.992807	b
308.438488	308.951906	mb
309.028373	309.459862	mb
309.492633	309.618257	b
309.661952	309.956894	mb
310.197217	310.339227	b
310.552240	311.420681	mb
311.551767	311.688314	b
314.539421	314.670507	b
316.003208	316.156141	b
316.980887	317.101049	b
317.221210	317.357757	b
317.559847	317.964027	mb
318.127884	318.253508	b
318.329974	318.564836	mb
318.657688	319.329500	mb
319.455124	319.651752	mb
319.684523	320.050470	mb
320.200737	320.346233	b
320.716821	320.913449	b
320.978992	321.623495	mb
321.699961	322.027675	mb
322.262536	322.584788	mb
322.633945	322.999892	mb
323.070896	323.464152	mb
323.491462	323.928413	mb
324.004880	325.157339	mb
325.239267	326.085860	mb
326.085860	330.624693	n
326.992535	327.292939	mb
327.462257	327.620652	b
327.708042	327.992061	mb
328.696645	328.871425	b
328.926044	329.117210	mb
329.319300	329.640265	mb
329.772637	330.023884	mb
330.089427	330.526378	mb
330.619231	331.351124	mb
331.482210	332.279646	h
332.279646	332.377960	b
332.481736	332.935073	mb
333.038849	333.131701	b
333.333791	333.683352	mb
333.788860	334.060190	mb
334.100496	334.961435	mb
335.065210	335.758871	mb
335.846261	336.720164	mb
336.807554	337.195348	mb
337.282739	337.572219	mb
337.594066	337.703304	b
337.730614	337.854876	b
337.854876	338.041941	b
338.080175	338.462419	mb
338.503708	338.643306	b
338.688527	338.981387	mb
339.057853	339.860751	mb
339.969989	340.095613	b
339.986375	342.903025	v
340.401479	340.548950	b
340.630878	340.996825	mb
341.127910	341.482933	mb
341.482933	341.646790	b
341.750566	341.974504	mb
342.061894	342.460612	mb
342.597159	342.736848	b
343.034111	343.197967	b
343.279896	343.525681	mb
343.618533	343.755080	b
343.826085	343.946246	b
344.110103	344.235727	b
344.257574	344.486974	mb
344.508821	344.645369	b
344.760068	344.891154	b
345.011315	345.147863	b
345.207943	359.425248	v
345.311719	345.568428	mb
345.721361	345.956223	mb
346.092770	346.212932	b
346.337868	346.474516	b
346.633497	346.830125	mb
346.933901	347.174224	mb
347.414548	347.731337	mb
348.108208	348.222908	b
348.415114	348.780021	mb
348.900182	349.304362	mb 
349.386291	349.795933	mb
349.987099	350.107260	b
350.134570	350.249270	b
350.642526	350.779073	b
350.942930	351.287029	mb
351.461809	351.592895	b
351.625666	351.734904	b
351.805909	352.018922	mb
352.636116	352.745354	b
353.062144	353.302467	mb
353.531866	353.744880	mb
353.985203	354.165446	mb
354.334765	354.875492	mb
355.317905	355.448990	b
356.541369	356.672454	b
357.043863	357.154690	b
358.278250	358.414798	b
359.042915	359.157615	b
359.463481	359.840351	mb
360.249993	360.392002	b
360.463007	360.774388	mb
360.957240	361.063413	b
361.151205	361.273792	b
361.309600	367.039125	v
361.533538	361.637314	b
362.014184	362.167117	mb
362.997325	363.172105	b
363.450662	363.554438	b
364.144322	364.269946	b
365.050996	365.187543	b
365.269026	365.388962	mb
365.629957	365.903051	mb
366.006827	366.173459	mb
368.197046	368.388212	mb
370.043165	370.278027	mb
370.447345	370.589354	b
370.633049	373.385843	v
370.813292	371.173777	mb
371.567033	371.681733	b
371.752737	371.927518	mb
372.031294	372.162379	h
372.465167	372.806882	mb
372.883349	373.314548	mb
373.363995	373.876869	mb
374.046732	374.415597	mb
374.415597	374.535532	 b
374.827782	374.991639	b
375.221039	375.543290	mb
375.996627	376.318879	mb
376.641130	376.766754	b
376.963382	377.078082	b
377.837285	378.798578	v
378.405321	378.495376	b
378.892540	379.061630	mb
379.112750	379.305433	b
379.317230	379.419470	b
379.852723	384.282317	v
379.885494	380.022041	b
381.755267	381.863406	b
383.484881	383.615966	b
383.670585	383.839904	b
384.285713	384.397784	b
384.500793	385.019090	mb
384.992363	391.492014	v
385.467547	385.828032	mb
386.002813	386.139360	b
386.243136	386.412455	mb
386.494383	386.570850	b
386.854868	386.991415	b
387.982091	388.711911	mb
388.776420	388.878660	b
388.985006	389.083320	b
389.198019	389.591276	mb
389.695052	390.394174	mb
390.394174	391.295386	mb
391.492014	391.617638	b
391.732337	392.169289	mb
392.240293	392.529773	mb
392.551621	392.764635	mb
392.879335	393.097810	mb
393.185200	393.660385	mb
393.796932	394.020870	mb
394.020870	397.063144	v
394.173803	394.321274	b
394.468745	394.780073	mb
394.862001	394.987625	b
395.129634	395.255257	b
395.309876	395.604819	mb
395.648514	395.763213	b
395.883375	396.178317	mb
396.271169	396.385869	b
396.407717	396.626192	mb
396.713583	396.855592	b
397.063144	397.287081	mb
397.396319	397.521943	b
397.696723	398.139136	mb
398.111827	398.603397	v
398.330302	398.472312	b
398.816411	398.952958	b
398.974806	399.324367	mb
399.504609	399.624771	b
399.761318	399.897865	b
400.039875	400.165498	b
400.105417	404.600554	v
400.831849	400.935625	b
401.197796	401.312495	b
401.864146	401.978846	b
402.180936	402.306560	b
402.683430	402.792668	b
402.972910	403.464481	mb
403.535485	403.650185	b
403.824966	404.147217	mb
404.955577	405.053891	b
405.518152	405.944917	mb
406.129884	407.113024	mb
407.435276	407.582747	b
407.857989	407.948694	b
408.522192	408.604121	b
408.669664	408.800749	b
409.035610	409.188543	b
409.385171	409.696499	mb
409.796622	410.231765	mb
411.242215	411.389686	b
411.488000	412.700540	mb
412.990020	413.224881	h
413.416047	413.863923	mb
414.038703	414.808830	v
414.143799	414.404650	mb
414.901682	415.305862	mb
415.404176	415.835665	mb
415.857513	416.491093	mb
416.955353	417.457847	mb
417.938494	418.618776	mb
418.839706	419.069105	mb
419.287581	424.110431	n
420.423710	420.767754	h
420.913283	421.029286	b
421.505109	421.776427	mb
422.018527	422.133227	b
422.313469	422.637604	mb
422.857814	423.394924	mb
423.569704	423.678942	b
423.722637	424.104970	mb
424.214207	424.754935	mb
424.967948	425.732613	h
425.759923	426.480892	h
426.551897	427.098086	n
427.119934	427.223710	b
427.273806	427.354419	b
427.447647	427.584195	b
427.999298	428.354321	mb
428.469021	428.632878	b
428.971515	429.058905	b
429.091677	429.315614	mb
429.550476	429.708871	b
429.779875	430.177823	mb
430.375221	430.506307	b
430.522692	430.871877	mb
430.926872	431.057958	b
431.112577	432.062946	mb
432.248650	433.302795	mb
433.996456	434.154850	b
434.242241	435.853499	mb
435.909175	436.355993	mb
436.547159	438.185726	mb
438.322274	439.289029	mb
439.349109	439.474733	b
439.583971	439.742366	b
439.878913	440.119236	mb
441.080529	441.583023	mb
441.648566	441.796037	b
441.927122	442.227526	mb
442.265760	442.635404	mb
443.085043	443.290135	b
443.571152	443.779708	mb
444.324893	444.461440	b
444.488750	444.882006	mb
445.073172	445.215181	b
445.346267	445.488276	b
445.777756	446.078160	mb
446.198322	446.329407	b
446.433183	446.564268	b
446.733587	446.946601	mb
446.968448	447.225157	mb
447.268852	447.503714	mb
447.536485	447.842351	mb
448.006208	448.137293	b
448.355769	448.858263	mb
448.891034	449.005734	b
449.087662	449.459071	mb
449.609369	450.190965	mb
450.403978	450.551449	b
450.638840	450.786311	b
451.160668	451.337622	b
451.359809	451.501819	b
451.536204	451.774913	mb
451.796761	456.936401	v
451.834994	452.075317	mb
452.097165	452.370259	mb
452.397569	452.643354	mb
453.091229	453.342476	mb
453.364324	453.615571	mb
453.648342	453.752118	b
453.834046	454.003365	b
454.194531	454.582325	mb
454.718873	455.090281	mb
455.215905	455.456725	mb
455.581852	455.756632	mb
455.887718	456.297359	mb
456.379288	456.821701	mb
456.881782	460.229922	n
456.963710	459.601804	h
459.634575	460.092927	h
460.262693	460.519402	mb
460.647384	461.502542	mb
461.617242	461.895799	mb
462.218050	462.447450	mb
462.578535	462.709620	b
462.731468	463.386895	mb
463.801999	464.435578	mb
464.632206	464.779677	b
465.697275	465.850208	b
465.751894	468.149665	v
465.975832	466.128765	b
466.117841	466.702263	mb
466.762344	466.882506	b
467.341305	470.241569	n
468.171512	468.586616	mb
468.794168	469.613452	mb
470.323497	470.503740	b
471.508728	473.272919	h
473.507780	473.682561	b
473.720794	473.906498	b
473.950194	474.245136	mb
474.354374	475.134041	h
475.162734	477.440342	n
477.484038	478.325169	mb
478.674730	478.975134	mb
479.171762	479.319233	b
479.586866	479.739799	b
480.062050	480.231369	b
480.406150	481.192662	mb
480.444383	483.399266	n
481.318286	481.449371	b
481.667847	482.372431	mb
482.503516	482.683758	b
482.754763	482.880387	b
482.880387	483.437500	v
482.929544	483.066091	b
483.437500	484.114774	mb
484.437026	484.595421	b
484.854729	485.758804	mb
485.431090	485.933584	v
485.862579	486.496159	mb
486.572625	487.572152	mb
487.708699	487.834322	b
487.987255	488.276736	mb
488.309507	489.549356	h
489.642209	491.346319	mb
491.368166	491.952589	h
491.963513	492.605327	mb
492.771872	492.919344	b
493.001272	494.213812	v
493.001272	494.213812	h
494.241121	495.202414	mb
495.284343	495.890613	mb
495.967079	496.174631	mb
496.240174	496.458649	mb
496.671663	497.916975	mb
498.124526	498.419469	mb
498.657163	499.113129	mb
499.113129	499.276986	b
499.353452	500.090807	mb
500.183660	500.904629	mb
501.128567	501.516361	mb
501.478128	501.811303	n
501.778532	502.027159	mb
502.070415	502.450345	h
502.417573	502.980148	mb
503.094848	503.215010	b
503.247781	504.367469	mb
504.433011	505.334223	mb
505.399766	505.519928	b
505.607318	505.727480	b
505.703876	506.148045	mb
506.219050	506.759777	mb
506.863553	506.994639	b
507.207652	507.338738	b
507.338738	507.458899	b
507.754579	507.943331	b
507.988703	508.075063	h
508.190793	508.398345	b
508.425654	508.616820	b
508.671439	508.813449	b
508.841865	509.097467	mb
509.201243	509.501647	mb
509.547716	509.780203	mb
509.791127	510.053298	h
510.113379	510.517559	mb
510.730573	511.517085	mb
511.571704	511.708251	b
511.741023	512.041427	mb
512.123355	512.871634	mb
513.740075	514.482774	mb
514.570282	514.734443	b
514.996310	515.127395	b
515.389566	516.143307	mb
516.176079	516.356321	b
516.576733	516.692737	b
516.787810	517.074172	mb
517.252071	517.597170	mb
517.896574	518.442764	mb
519.502371	519.879241	mb
520.102056	520.192499	b
520.414507	520.561978	b
520.862382	521.059010	b
521.059010	521.206481	b
521.206481	521.539656	mb
521.577890	521.812751	mb
521.932912	522.369864	mb
522.391711	522.522797	b
522.659344	522.823201	b
523.025291	523.118143	b
523.724413	523.947862	mb
524.199598	524.587392	mb
524.549159	526.078488	n
525.155429	525.275590	b
526.040255	526.417126	mb
526.460821	526.908696	mb
527.181790	527.564123	mb
527.646051	527.864527	mb
527.902760	528.033846	b
528.033846	528.170393	b
529.699723	529.819884	b
530.065669	530.224064	b
530.600935	530.726558	b
531.125276	531.256362	b
531.743681	532.119341	mb
532.223424	532.823925	mb
533.189871	533.331881	b
534.156626	534.287712	b
534.309559	534.818754	mb
535.112457	535.729651	mb
535.986360	536.122907	b
536.541109	536.625401	b
536.680020	536.789258	b
536.947653	537.078738	b
537.243027	537.339369	b
537.783322	538.127421	mb
538.296740	538.427826	b
538.466059	540.126474	mb
540.514268	540.918448	mb
541.246162	541.857894	mb
541.901589	542.174683	mb
542.518782	542.786415	mb
542.901115	543.152362	b
543.201519	543.288909	b
543.359914	543.896508	h
543.896508	544.184659	mb
544.244740	544.512373	mb
544.829163	544.998481	b
545.686680	545.823227	b
546.505963	546.647973	b
547.827741	547.953365	b
548.011678	548.292002	mb
548.373930	548.603330	mb
549.286066	549.395304	b
549.629827	550.067117	mb
550.323826	550.995638	mb
551.274195	551.476285	b
552.453964	552.574125	b
552.677901	552.803525	b
553.776456	554.032450	mb
555.135752	555.283223	b
555.538134	555.638246	b
555.654632	555.774794	b
556.211745	556.337369	b
556.435683	563.765541	n
556.790706	556.927253	b
562.908024	563.481523	mb
563.743694	563.880241	b
564.595749	565.103705	mb
565.955760	566.136002	b
566.594801	566.780506	mb
566.878937	566.967414	b
567.474166	567.599789	b
567.676256	567.796417	b
569.265666	569.396752	b
571.778136	572.346173	mb
572.772201	572.919672	b
573.613332	573.771727	mb
574.170445	574.326746	b
574.855643	575.010969	b
575.026699	575.128939	b
577.119867	577.267338	b
577.485813	577.633284	b
577.818989	578.053850	mb
578.097545	578.228631	b
578.610963	578.774820	b
578.905930	579.019967	b
579.517637	580.074750	mb
580.200374	580.549638	mb
580.785577	581.147351	mb
581.210824	581.558278	mb
581.745063	581.979036	mb
582.559052	582.639665	b
583.805222	583.947231	b
583.974541	584.094702	b
584.269483	584.422416	b
585.208928	585.367323	b
585.787889	585.957207	b
586.022750	586.164759	b
586.585325	587.002571	mb
587.431194	587.710475	mb
588.005417	588.240278	mb
588.464216	588.644458	b
588.720925	588.841086	b
588.928477	589.059562	b
589.278038	590.949376	mb
590.949376	596.318416	n
596.318416	596.433116	b
596.880991	597.159547	mb
597.918684	598.152657	mb
598.481325	598.617872	b
598.863658	599.082133	mb
599.131290	599.360690	mb
599.442618	600.485839	mb
600.540458	600.682468	b
601.053876	601.174038	b
601.397975	602.102559	h
602.162640	602.457582	mb
602.266416	602.878148	v
602.741601	602.856300	b
602.976462	603.145781	b
603.238633	603.588194	mb
603.926831	604.701931	v
604.270930	604.511254	mb
605.647327	605.942269	mb
606.379221	606.559463	mb
606.592234	606.827096	mb
606.706934	607.132962	n
607.007338	607.373285	mb
607.821160	607.968631	b
607.968631	608.411044	n
608.411044	608.563977	b
608.673215	609.230328	mb
610.202545	610.497487	mb
610.814277	610.961748	b
611.027290	611.278538	mb
611.852036	611.977660	b
612.032279	612.174288	b
612.594853	612.720477	b
612.846100	613.293976	mb
614.473744	614.664910	b
614.943467	615.080014	b
615.369494	615.691746	mb
615.795522	617.111838	n
616.177854	616.298016	b
617.084528	617.843731	mb
617.985741	618.160521	b
618.329840	618.810486	mb
618.810486	619.220128	h
619.274747	619.629770	mb
619.651618	620.722148	h
620.815000	621.164562	mb
621.628822	632.290435	n
622.431720	622.721201	mb
622.841362	622.945138	b
623.016143	623.300161	mb
623.720727	623.884584	b
624.064826	624.184988	b
624.720253	624.845877	b
625.015195	625.135357	b
625.730703	625.856327	b
626.096650	626.222273	b
626.784848	627.178104	mb
627.942769	628.117437	b
628.412492	628.570887	b
630.143912	630.274997	b
630.346002	631.192595	mb
631.214442	631.334604	b
631.471151	631.793403	mb
632.235816	632.355978	b
632.514373	632.650920	b
632.683691	633.164338	mb
633.257190	633.388275	b
633.612213	633.737836	b
633.765146	647.245095	n
634.988610	635.474718	mb
635.583956	635.709579	b
636.217535	636.692720	mb
636.905734	637.042281	b
637.080514	637.200676	b
639.674913	639.816922	b
641.029462	641.149623	b
646.180026	646.737139	mb
647.266942	647.649275	h
647.649275	648.151769	mb
648.184540	648.998362	mb
648.708882	653.640970	n
649.413466	649.539089	b
649.915960	650.556641	mb
650.757091	650.893638	b
651.062957	651.297818	h
651.319666	651.824511	mb
651.876779	651.996940	b
652.441850	652.541421	b
652.767067	652.914538	b
652.914538	653.034700	b
653.072933	653.214942	b
653.264099	653.378799	b
653.406108	653.531732	b
653.619122	654.613187	h
654.695115	654.929976	mb
655.039214	655.246766	mb
655.345080	655.700103	mb
655.700103	655.853036	b
655.853036	659.359570	n
655.896731	656.027817	b
656.126131	656.246292	b
656.595853	656.721477	b
657.152966	657.305899	b
657.415137	657.529837	b
657.611765	657.906707	mb
658.103335	658.228959	b
658.338197	658.704143	mb
659.332261	659.490656	b
660.113312	660.255321	b
660.331787	660.468334	b
660.741429	660.981717	mb
661.151071	661.293080	b
661.364085	661.473323	b
661.517018	661.730031	mb
662.150597	662.298068	b
662.298068	662.412768	b
662.691324	662.816948	b
662.964419	663.193818	mb
663.652617	663.816474	b
664.116878	664.253425	b
664.608448	664.930700	mb
665.007167	665.138252	b
665.482324	665.644956	b
666.536496	666.831438	mb
667.000757	667.131842	b
667.246542	667.388551	b
668.295225	668.846876	mb
668.912419	669.103585	mb
669.474994	669.911945	mb
669.933793	670.605606	mb
670.856853	670.993400	b
671.140871	671.359347	mb
671.735378	672.173168	mb
672.823134	672.946824	b
673.189080	673.757117	mb
673.970131	674.101216	b
674.232302	674.996967	mb
675.324680	675.466689	b
675.701551	675.870869	b
676.062035	676.171273	b
676.198583	676.427982	mb
676.608225	676.772081	b
676.881319	677.045176	b
677.094333	677.209033	b
677.290961	677.591365	mb
677.651446	677.782531	b
677.749760	678.006469	mb
678.044702	678.175788	b
678.585429	678.776596	b
678.940452	679.077000	b
679.290013	679.437484	b
679.601341	679.923593	mb
680.415163	680.535325	b
681.966340	682.119273	b
682.201202	682.326825	b
682.370520	682.496144	b
684.041859	684.167483	b
684.822910	685.128776	mb
685.614884	685.778741	b
686.073683	686.144688	b
686.281235	686.524980	mb
687.062285	687.285039	mb
687.958036	688.350448	mb
688.394987	699.204071	n
695.702998	695.828622	b
695.866855	696.500434	mb
699.176761	699.608251	mb
699.646484	707.883017	n
700.159902	700.405687	mb
700.962800	701.093885	b
701.339670	701.454370	b
701.547222	701.666400	b
701.798469	701.924093	b
702.453011	702.634139	b
703.087476	703.376956	mb
704.147083	704.278168	b
704.463872	704.993676	mb
705.871613	705.998664	b
706.189830	706.337301	b
706.506620	706.648629	b
707.342289	707.484299	b
707.659079	707.812012	b
707.883017	724.334235	n
708.505672	708.636758	b
708.849772	709.243028	h
709.243028	709.483351	h
709.559817	709.794679	h
710.952600	711.110995	b
711.334932	711.613489	mb
714.852391	714.983476	b
715.562436	715.726293	b
716.459322	716.801182	mb
717.058995	717.195542	b
718.031212	718.304306	mb
718.331616	718.670253	mb
718.970657	719.178209	mb
720.592839	720.740310	b
720.833162	720.986095	b
723.880898	724.001059	b
724.153992	724.279616	b
724.377930	730.604486	n
725.328299	725.464846	b
727.633217	727.775226	b
728.326877	728.463425	b
728.654591	728.791138	b
729.555803	729.916288	h
730.954047	731.309070	h
731.454704	732.428758	h
732.609001	733.848850	h
734.029092	734.165640	b
734.307649	734.493353	mb
734.586205	734.700905	b
